pval,qval,G,gene_short_name,ensembl_gene_id,entrezgene,iqr_count,num_cells_expressed,use_for_ordering
0.0509405218,0.128210491,G4257,EDEM1,ENSG00000134109,9695,2.5849625007,1134,FALSE
0.0510804084,0.1285267355,G16091,PCSK7,ENSG00000160613,9159,2.5849625007,844,FALSE
0.0511151609,0.1285783428,G13222,MOSPD1,ENSG00000101928,56180,2.6438561898,493,FALSE
0.0512693566,0.1289036983,G12173,C9orf69,NA,NA,2.3219280949,712,FALSE
0.0512730594,0.1289036983,G19964,PHKB,ENSG00000102893,5257,2.6844981743,1301,FALSE
0.0512894174,0.1289089255,G10758,LEPROTL1,ENSG00000104660,23484,2.7127180479,1620,FALSE
0.0514739911,0.1293368192,G14875,PPFIA1,ENSG00000131626,8500,2.6322682155,1277,FALSE
0.0515605107,0.1295181667,G22184,FAM104A,ENSG00000133193,84923,2.969626351,1462,FALSE
0.0516098305,0.1296059943,G10494,KIAA1429,NA,NA,2.6322682155,1152,FALSE
0.0516874444,0.1297648075,G2643,BAZ2B,ENSG00000123636,29994,2.6571122865,1783,FALSE
0.0517486591,0.1298462743,G12453,ATG4A,ENSG00000101844,115201,2.6322682155,765,FALSE
0.0517410561,0.1298462743,G18231,C14orf159,NA,NA,2.5443205162,835,FALSE
0.0517864726,0.12990505,G2616,TMEM131,ENSG00000075568,23505,2.5849625007,1292,FALSE
0.0518094987,0.1299267094,G11412,SNX30,ENSG00000148158,401548,2.5849625007,474,FALSE
0.0518429106,0.1299743951,G5624,FBXO45,ENSG00000174013,200933,2.6629650127,505,FALSE
0.0519438533,0.1301913124,G23299,ILF3,ENSG00000129351,3609,2.5360529002,1899,FALSE
0.0520060089,0.1303109209,G19062,SPG21,ENSG00000090487,51324,2.4681488357,1708,FALSE
0.0520223426,0.1303156796,G7459,HARS2,ENSG00000112855,23438,2.7004397181,947,FALSE
0.0520767887,0.1304158802,G5114,C3orf14,ENSG00000114405,57415,3.1338557467,1571,FALSE
0.0521656551,0.1306022004,G9264,STYXL1,ENSG00000127952,51657,3.1154772174,1121,FALSE
0.0521881966,0.1306224117,G16913,PRKAG1,ENSG00000181929,5571,2.6438561898,1415,FALSE
0.0522172506,0.1306589075,G5452,MLF1,ENSG00000178053,4291,2.6551700603,748,FALSE
0.0522495627,0.1307035333,G6271,NAAA,ENSG00000138744,27163,2.5849625007,1111,FALSE
0.0522725259,0.1307247545,G60,GCLM,ENSG00000023909,2730,2.6848107894,1656,FALSE
0.0522932352,0.1307403289,G9340,TES,ENSG00000135269,26136,3.1394435131,1296,FALSE
0.0523125067,0.1307523008,G2883,INPP4A,ENSG00000040933,3631,2.7004397181,750,FALSE
0.0523869959,0.1309022417,G2775,PPM1B,ENSG00000138032,5495,2.6629650127,1253,FALSE
0.0524079675,0.130918409,G22751,TSHZ1,ENSG00000179981,10194,2.7002689648,1046,FALSE
0.0524363774,0.1309531438,G13815,PHYHIPL,ENSG00000165443,84457,3.1375035237,753,FALSE
0.0526026067,0.1313319506,G5637,FYTTD1,ENSG00000122068,84248,2.8391627594,1581,FALSE
0.0527046793,0.1315504132,G19632,COX5A,ENSG00000178741,9377,2.1505596766,2017,FALSE
0.0529401276,0.1321015676,G10940,DECR1,ENSG00000104325,1666,2.7548875022,1653,FALSE
0.0530443589,0.1323250821,G9673,HUS1,ENSG00000136273,3364,2.7548875022,742,FALSE
0.0532308562,0.132753638,G12086,ASB6,ENSG00000148331,140459,2.6629650127,993,FALSE
0.0533133525,0.1328387451,G1788,S100A10,ENSG00000197747,6281,3.2779847473,1601,FALSE
0.0533084071,0.1328387451,G21920,C1QL1,ENSG00000131094,10882,3.0318078373,784,FALSE
0.0533238383,0.1328387451,G6912,JAKMIP2,ENSG00000176049,9832,2.8073549221,742,FALSE
0.0532953145,0.1328387451,G8096,ZDHHC14,ENSG00000175048,79683,2.5849625007,856,FALSE
0.0534254514,0.1330551655,G21247,CAMTA2,ENSG00000108509,23125,2.6780719051,1360,FALSE
0.0534802743,0.1331479794,G10208,CUL1,ENSG00000055130,8454,2.6189098326,1270,FALSE
0.0534922155,0.1331479794,G16268,ABCC9,ENSG00000069431,10060,3.2479275134,604,FALSE
0.0535428523,0.1332158506,G14378,PAPSS2,ENSG00000198682,9060,3.1375035237,1789,FALSE
0.0535489945,0.1332158506,G21040,PLEKHM1,ENSG00000277111,9842,2.4150374993,677,FALSE
0.0536252797,0.1333688776,G2281,ETNK2,ENSG00000143845,55224,2.7004397181,985,FALSE
0.0536816395,0.133435529,G14028,PFKFB3,ENSG00000170525,5209,3.1812358189,635,FALSE
0.0536798998,0.133435529,G6776,EDIL3,ENSG00000164176,10085,3.1154772174,1030,FALSE
0.0537544767,0.1335798006,G18636,NEK9,ENSG00000119638,91754,2.8744691179,1274,FALSE
0.053783575,0.1336153317,G12919,ZXDB,ENSG00000198455,158586,2.6629650127,585,FALSE
0.0538154996,0.1336290498,G3338,SRSF7,ENSG00000115875,6432,2.5360529002,1854,FALSE
0.0538187002,0.1336290498,G5958,FNIP2,ENSG00000052795,57600,2.7655347464,1140,FALSE
0.0538504427,0.1336711017,G8140,FAM50B,ENSG00000145945,26240,2.4329594073,672,FALSE
0.0538675868,0.1336769031,G18919,RASGRP1,ENSG00000172575,10125,2.686293836,474,FALSE
0.0540074068,0.1338550173,G10843,IMPAD1,ENSG00000104331,54928,2.5849625007,1419,FALSE
0.0539971886,0.1338550173,G13094,PRPS1,ENSG00000147224,5631,2.7095711871,1290,FALSE
0.0539821883,0.1338550173,G13888,TNKS2,ENSG00000107854,80351,2.5443205162,1358,FALSE
0.0539899008,0.1338550173,G14604,IKZF5,ENSG00000095574,64376,2.8579809951,903,FALSE
0.0540134945,0.1338550173,G16548,UBE3B,ENSG00000151148,89910,3.1292830169,1324,FALSE
0.0540648504,0.1339455186,G21445,DRG2,ENSG00000108591,1819,2.6997761449,1084,FALSE
0.0542333556,0.1342892853,G22826,RFX2,ENSG00000087903,5990,2.4594316186,576,FALSE
0.0542299309,0.1342892853,G26009,TOB2,ENSG00000183864,10766,2.5360529002,1206,FALSE
0.0542781686,0.1343633962,G16482,CNOT2,ENSG00000111596,4848,2.5545888517,1449,FALSE
0.0543051112,0.1343932411,G12029,SLC2A8,ENSG00000136856,29988,2.7004397181,712,FALSE
0.0543579265,0.1344870814,G636,ARID4B,ENSG00000054267,51742,2.7154682722,1753,FALSE
0.0544897237,0.1347393114,G23322,SWSAP1,ENSG00000173928,126074,2.3923174228,586,FALSE
0.0544801099,0.1347393114,G4798,FGD5-AS1,ENSG00000225733,100505641,2.5849625007,1712,FALSE
0.0547660285,0.1353484,G7509,RNF14,ENSG00000013561,9604,2.9205655325,1368,FALSE
0.054765116,0.1353484,G8661,SLC35B2,ENSG00000157593,347734,2.6705184589,1639,FALSE
0.054818847,0.1354332082,G6170,GNPDA2,ENSG00000163281,132789,2.8073549221,807,FALSE
0.0548384311,0.1354332082,G6706,PARP8,ENSG00000151883,79668,2.7004397181,984,FALSE
0.0548453488,0.1354332082,G7244,JMY,ENSG00000152409,133746,2.6144093452,730,FALSE
0.0549070991,0.1355486166,G18679,TTC8,ENSG00000165533,123016,2.9475325801,1320,FALSE
0.0552765266,0.1364233139,G15931,TMEM126B,ENSG00000171204,55863,2.7813597135,1650,FALSE
0.0554622717,0.136844326,G13869,CCSER2,ENSG00000107771,54462,2.7369655942,1275,FALSE
0.0555149806,0.1369355041,G11922,FAM206A,ENSG00000119328,54942,2.9541963104,691,FALSE
0.0555295614,0.1369355041,G16966,KRT7,ENSG00000135480,3855,7.5365710166,665,FALSE
0.0555574826,0.1369669452,G3978,C2orf69,ENSG00000178074,205327,2.6322682155,1075,FALSE
0.0555896675,0.1370088775,G2082,TMCO1,ENSG00000143183,54499,2.3607473438,2002,FALSE
0.0558471125,0.1375682761,G15028,TALDO1,ENSG00000177156,6888,2.3833286396,1944,FALSE
0.0558445828,0.1375682761,G427,RNF115,ENSG00000265491,27246,2.5360529002,1174,FALSE
0.0559864464,0.1378088896,G10490,TMEM55A,NA,NA,2.8744691179,1078,FALSE
0.0560363795,0.1378088896,G12909,MAGEH1,ENSG00000187601,28986,2.8524428116,1491,FALSE
0.0560342616,0.1378088896,G17010,TARBP2,ENSG00000139546,6895,2.6438561898,843,FALSE
0.0560023661,0.1378088896,G333,PRKACB,ENSG00000142875,5567,3.4594316186,1273,FALSE
0.0560175754,0.1378088896,G586,IRF6,ENSG00000117595,3664,2.6880559937,1450,FALSE
0.056015976,0.1378088896,G9379,CALD1,ENSG00000122786,800,3.8710945581,729,FALSE
0.0560965354,0.1379192596,G14510,C10orf32,NA,NA,2.7004397181,1369,FALSE
0.0563287493,0.1384524772,G12090,TOR1A,ENSG00000136827,1861,2.5579954531,1336,FALSE
0.0563641231,0.1385017157,G5627,PIGX,ENSG00000163964,54965,2.3785116233,1152,FALSE
0.0566077456,0.1390625108,G14471,NDUFB8,ENSG00000166136,4714,2.6844981743,2168,FALSE
0.0566622943,0.1391586488,G9,RFWD2,ENSG00000143207,64326,2.8579809951,1029,FALSE
0.0567144224,0.1391851657,G14120,MTPAP,ENSG00000107951,55149,2.963474124,1124,FALSE
0.0567193426,0.1391851657,G25626,TRIOBP,ENSG00000100106,11078,2.4150374993,999,FALSE
0.056696153,0.1391851657,G3105,STK11IP,ENSG00000144589,114790,2.5849625007,661,FALSE
0.0567847824,0.1393078848,G4781,TAMM41,ENSG00000279643,132001,2.6438561898,619,FALSE
0.0568394272,0.139404061,G10977,HRSP12,NA,NA,2.3806847321,1127,FALSE
0.0568576626,0.139410912,G12931,YIPF6,ENSG00000181704,286451,2.841302254,1834,FALSE
0.056875439,0.139416634,G9859,CASD1,ENSG00000127995,64921,2.8702083952,828,FALSE
0.0569272655,0.1394679384,G11390,TMEM245,ENSG00000106771,23731,2.5130311483,1670,FALSE
0.0569211926,0.1394679384,G14763,PARVA,ENSG00000197702,55742,2.6629650127,1228,FALSE
0.0569830297,0.1395581563,G1114,TMEM39B,ENSG00000121775,55116,2.8073549221,753,FALSE
0.0569950069,0.1395581563,G3036,PMS1,ENSG00000064933,5378,2.4594316186,925,FALSE
0.0570492294,0.1396530485,G14633,GLRX3,ENSG00000108010,10539,2.53131868,1527,FALSE
0.0571788955,0.1399325207,G22605,GATA6-AS1,ENSG00000266010,100128893,2.6438561898,585,FALSE
0.0572664719,0.140108864,G16892,ZNF641,ENSG00000167528,121274,2.5235619561,568,FALSE
0.0573751443,0.1403367117,G12045,DPM2,ENSG00000136908,8818,2.6903155009,1718,FALSE
0.0574229803,0.1404156733,G6749,ARHGEF28,ENSG00000214944,64283,2.5849625007,1100,FALSE
0.0574700742,0.1404927781,G4644,RSRC1,ENSG00000174891,51319,2.6322682155,1310,FALSE
0.0575238708,0.1405862225,G7403,H2AFY,ENSG00000113648,9555,2.2912312977,1951,FALSE
0.0575734136,0.1406692228,G2397,DEGS1,ENSG00000143753,8560,2.8328900142,1570,FALSE
0.057676398,0.14087819,G12996,COX7B,ENSG00000131174,1349,2.1898245589,2118,FALSE
0.0577004411,0.14087819,G19894,CORO7,ENSG00000282725,79585,2.9068905956,1097,FALSE
0.0577057539,0.14087819,G8597,NFYA,ENSG00000001167,4800,2.6438561898,704,FALSE
0.0578294902,0.1411421027,G4485,SUCLG2,ENSG00000172340,8801,2.5849625007,1409,FALSE
0.0579381013,0.1413689672,G5799,SLAIN2,ENSG00000109171,57606,2.5482803004,1134,FALSE
0.0580066622,0.141498013,G17552,KLF12,ENSG00000118922,11278,2.7004397181,641,FALSE
0.0580912835,0.1416661555,G7876,HMGA1,ENSG00000137309,3159,2.4854268272,1247,FALSE
0.0584246848,0.1423638474,G13953,SLC18A2,ENSG00000165646,6571,3.1292830169,1066,FALSE
0.0584154642,0.1423638474,G17582,SPATA13,ENSG00000182957,221178,3.0703893279,965,FALSE
0.0583937649,0.1423638474,G5862,FAM13A,ENSG00000138640,10144,2.6322682155,544,FALSE
0.0585082559,0.1425290163,G25950,PICK1,ENSG00000100151,9463,2.2016338612,996,FALSE
0.0585716678,0.1426450006,G3170,RPS7,ENSG00000171863,6201,2,1653,FALSE
0.0586699963,0.1428459348,G10864,ARMC1,ENSG00000104442,55156,2.7224660245,1070,FALSE
0.0587009091,0.1428826658,G19924,SYT17,ENSG00000103528,51760,2.5443205162,866,FALSE
0.0587591494,0.1429581767,G22475,PIK3C3,ENSG00000078142,5289,2.8579809951,828,FALSE
0.0587636014,0.1429581767,G5393,PLSCR4,ENSG00000114698,57088,2.7811212121,824,FALSE
0.0588311643,0.1430839846,G3447,PCBP1,ENSG00000169564,5093,2.0381351289,2078,FALSE
0.0589091682,0.143235112,G17560,UGGT2,ENSG00000102595,55757,2.6520766966,1480,FALSE
0.0589935241,0.1434015983,G20728,MARVELD3,ENSG00000140832,91862,2.5849625007,732,FALSE
0.059095148,0.1436099585,G22630,RNF138,ENSG00000134758,51444,2.6438561898,838,FALSE
0.0592848935,0.1440322978,G20482,STX4,ENSG00000103496,6810,2.4329594073,1024,FALSE
0.0593032688,0.1440381787,G22578,IMPA2,ENSG00000141401,3613,2.9541963104,1114,FALSE
0.0593776611,0.1441800764,G4905,ZNF197,ENSG00000186448,10168,2.8744691179,655,FALSE
0.0594394652,0.1442913395,G400,TRIM33,ENSG00000197323,51592,2.5849625007,1181,FALSE
0.0594918515,0.1443796869,G23508,KXD1,ENSG00000105700,79036,2.8073549221,1759,FALSE
0.0595136487,0.1443937706,G22098,RNFT1,ENSG00000189050,51136,2.4594316186,558,FALSE
0.0595663348,0.1444827701,G16553,IFT81,ENSG00000122970,28981,2.8073549221,851,FALSE
0.0596760429,0.144709996,G19393,RMDN3,ENSG00000137824,55177,2.4150374993,879,FALSE
0.0597938584,0.1449567545,G16308,GCN1L1,NA,NA,2.6520766966,1287,FALSE
0.0598149423,0.1449689394,G24464,A1BG,ENSG00000121410,1,3.1699250014,1150,FALSE
0.0598799399,0.1450875194,G7150,SLC38A9,ENSG00000177058,153129,2.3923174228,474,FALSE
0.0599100869,0.1451216165,G22396,IMPACT,ENSG00000154059,55364,2.5849625007,1065,FALSE
0.0599494526,0.1451780199,G7378,SHROOM1,ENSG00000164403,134549,2.4594316186,836,FALSE
0.0600335912,0.1453427893,G17367,MAPKAPK5-AS1,ENSG00000234608,51275,2.7547675659,977,FALSE
0.0602189404,0.1456578747,G19351,LPCAT4,ENSG00000176454,254531,2.5025003405,951,FALSE
0.0602382755,0.1456578747,G22846,SLC44A2,ENSG00000129353,57153,2.9909263266,692,FALSE
0.0602254934,0.1456578747,G24780,PET117,ENSG00000232838,100303755,2.3219280949,875,FALSE
0.0602148372,0.1456578747,G5380,SLC25A36,ENSG00000114120,55186,2.6629650127,1265,FALSE
0.0602444067,0.1456578747,G7790,CEP162,ENSG00000135315,22832,2.5849625007,536,FALSE
0.0603400578,0.1458500782,G2645,TLK1,ENSG00000198586,9874,2.9068905956,1853,FALSE
0.060399557,0.1459548182,G16921,TUBA1A,ENSG00000167552,7846,2.8235348491,1949,FALSE
0.0604441911,0.1459845258,G3114,RHBDD1,ENSG00000144468,84236,2.8326679586,752,FALSE
0.0604378559,0.1459845258,G7106,FBXO4,ENSG00000151876,26272,2.3923174228,567,FALSE
0.0605001158,0.1460414561,G19014,GABPB1,ENSG00000104064,2553,2.4329594073,566,FALSE
0.0604939927,0.1460414561,G6531,AGA,ENSG00000038002,175,2.5849625007,1200,FALSE
0.0605746965,0.1461824005,G213,RNF19B,ENSG00000116514,127544,2.8073549221,782,FALSE
0.0607793867,0.1466371734,G24801,NKX2-2,ENSG00000125820,4821,2.9259994186,1057,FALSE
0.0608188214,0.1466931124,G17804,PROSER1,ENSG00000120685,80209,2.8479969066,826,FALSE
0.0609157616,0.1468113438,G1041,UBXN11,ENSG00000158062,91544,2.8073549221,607,FALSE
0.0609055479,0.1468113438,G11576,SMU1,ENSG00000122692,55234,2.6244908649,1657,FALSE
0.0609166254,0.1468113438,G19784,FURIN,ENSG00000140564,5045,2.7127180479,1624,FALSE
0.061001763,0.1469772928,G12933,PJA1,ENSG00000181191,64219,2.7472339296,1190,FALSE
0.0610450096,0.1470422482,G1627,CSDE1,ENSG00000009307,7812,2.2344652536,2125,FALSE
0.0611266684,0.1471996698,G1678,PEX11B,ENSG00000131779,8799,2.7624207541,1203,FALSE
0.0611777558,0.1472441428,G1046,PIGV,ENSG00000060642,55650,2.6780719051,700,FALSE
0.0611770144,0.1472441428,G23230,RPS28,ENSG00000233927,6234,1.8073549221,1659,FALSE
0.0613073763,0.1475167892,G6964,NSD1,ENSG00000165671,64324,2.6629650127,1254,FALSE
0.0613355455,0.1475411101,G18612,PNMA1,ENSG00000176903,9240,2.8541491335,1599,FALSE
0.0613501692,0.1475411101,G202,PHACTR4,ENSG00000204138,65979,2.9259994186,1258,FALSE
0.0613803922,0.1475744822,G15547,MS4A8,ENSG00000166959,83661,3.8328763753,705,FALSE
0.0615611845,0.1477414888,G15761,DPP3,ENSG00000254986,10072,2.7776075787,1173,FALSE
0.0615088566,0.1477414888,G19520,ICE2,ENSG00000128915,79664,2.8326679586,1065,FALSE
0.0615524108,0.1477414888,G21349,CNTROB,ENSG00000170037,116840,2.3923174228,541,FALSE
0.0615223348,0.1477414888,G22983,CNOT3,ENSG00000277600,4849,2.5849625007,1061,FALSE
0.0615644086,0.1477414888,G2743,TTC27,ENSG00000018699,55622,2.5235619561,538,FALSE
0.0615114208,0.1477414888,G5759,RBPJ,ENSG00000168214,3516,2.5579954531,1523,FALSE
0.0615180041,0.1477414888,G9419,PRKAG2,ENSG00000106617,51422,2.6780719051,1058,FALSE
0.061628679,0.1478564215,G3829,PRPF40A,ENSG00000196504,55660,2.7188182475,1821,FALSE
0.061701504,0.1479525041,G16951,LETMD1,ENSG00000050426,25875,2.841302254,1172,FALSE
0.0616927178,0.1479525041,G4548,LRRC58,ENSG00000163428,116064,2.5849625007,1239,FALSE
0.0618230772,0.1482046578,G20984,RAI1,ENSG00000108557,10743,2.5849625007,863,FALSE
0.0619340701,0.1484313205,G3873,METTL5,ENSG00000138382,29081,2.5178483049,1683,FALSE
0.0621496421,0.1489084312,G5920,LARP1B,ENSG00000138709,55132,2.5849625007,1103,FALSE
0.0622709705,0.1491595442,G533,RGL1,ENSG00000143344,23179,2.9068905956,524,FALSE
0.0623408763,0.1492873822,G7950,SENP6,ENSG00000112701,26054,2.5849625007,1558,FALSE
0.0624601914,0.1495334415,G21015,SYNRG,ENSG00000274047,11276,2.963474124,1421,FALSE
0.0625108156,0.1496149638,G25216,MORC3,ENSG00000159256,23515,2.599685923,899,FALSE
0.0627881293,0.1500151146,G13098,PSMD10,ENSG00000101843,5716,3.017921908,1695,FALSE
0.0627842051,0.1500151146,G19522,C2CD4A,ENSG00000198535,145741,3.1896891835,522,FALSE
0.0627685451,0.1500151146,G19747,MRPS11,ENSG00000181991,64963,2.6147098441,1530,FALSE
0.0628038965,0.1500151146,G2461,EGLN1,ENSG00000135766,54583,2.5443205162,1156,FALSE
0.0627404827,0.1500151146,G2510,TFB2M,ENSG00000162851,64216,2.6438561898,779,FALSE
0.0627442996,0.1500151146,G5795,ATP10D,ENSG00000145246,57205,2.5235619561,724,FALSE
0.0627678745,0.1500151146,G8516,WDR46,ENSG00000227057,9277,2.7725895039,1236,FALSE
0.0628109363,0.1500151146,G9964,TRIM56,ENSG00000169871,81844,2.2479275134,758,FALSE
0.0628930634,0.1501715358,G22764,TXNL4A,ENSG00000141759,10907,2.1699250014,1729,FALSE
0.0630652303,0.1505428077,G4957,PLXNB1,ENSG00000164050,5364,3.0588936891,1204,FALSE
0.0631046021,0.1505969727,G2477,IRF2BP2,ENSG00000168264,359948,2.6244908649,1840,FALSE
0.063210855,0.1508106763,G7252,ZFYVE16,ENSG00000039319,9765,2.8073549221,1139,FALSE
0.0633107846,0.1510091844,G4367,PLCL2,ENSG00000154822,23228,3.1699250014,557,FALSE
0.06347073,0.1513507001,G4800,ZFYVE20,NA,NA,2.7004397181,741,FALSE
0.0635170835,0.1514212384,G12747,RBM3,ENSG00000102317,5935,2.6028475572,1604,FALSE
0.0636520217,0.1517028648,G19469,BLOC1S6,ENSG00000104164,26258,2.716207034,1594,FALSE
0.0636763167,0.1517207146,G11248,AK3,ENSG00000147853,50808,2.5663468226,1750,FALSE
0.0638507493,0.1520961912,G1407,GADD45A,ENSG00000116717,1647,2.6817023654,1016,FALSE
0.0639187192,0.1521397818,G12028,RPL12,ENSG00000197958,6136,2,2101,FALSE
0.0639007909,0.1521397818,G16115,IFT46,ENSG00000118096,56912,2.8073549221,940,FALSE
0.0639196048,0.1521397818,G4629,WWTR1,ENSG00000018408,25937,3.1730985548,559,FALSE
0.064017407,0.1523324064,G20617,NDRG4,ENSG00000103034,65009,3.161819632,577,FALSE
0.0641632859,0.1526393004,G25624,EIF3L,ENSG00000100129,51386,2.1930018673,2012,FALSE
0.0642765544,0.1528684756,G9241,SBDS,ENSG00000126524,51119,2.4493074014,1903,FALSE
0.0643229801,0.1528983319,G21478,MAPK7,ENSG00000166484,5598,2.2479275134,579,FALSE
0.0643067325,0.1528983319,G7465,VTRNA1-3,ENSG00000202515,56662,2.8073549221,548,FALSE
0.0643519877,0.1529270189,G16387,TM7SF3,ENSG00000064115,51768,2.7004397181,1518,FALSE
0.0643829197,0.1529602629,G25773,RAB36,ENSG00000100228,9609,2.6322682155,665,FALSE
0.0644372778,0.1530491301,G19424,TMEM62,ENSG00000137842,80021,2.6322682155,784,FALSE
0.0644812785,0.1531133567,G15339,LMO2,ENSG00000135363,4005,2.3785116233,497,FALSE
0.0645187604,0.1531620745,G24472,MZF1,ENSG00000099326,7593,2.8479969066,1156,FALSE
0.064537198,0.1531655687,G17324,PWP1,ENSG00000136045,11137,2.9385994553,1471,FALSE
0.0646216703,0.1533257396,G1902,RUSC1,ENSG00000160753,23623,2.6629650127,1179,FALSE
0.0646832615,0.1534315514,G20273,DEXI,ENSG00000182108,28955,2.1699250014,969,FALSE
0.064901409,0.1537873808,G18643,C14orf1,NA,NA,2.7630673536,1768,FALSE
0.0648602589,0.1537873808,G3064,TMEM237,ENSG00000155755,65062,2.6438561898,565,FALSE
0.0648997372,0.1537873808,G3933,SSFA2,ENSG00000138434,6744,2.9068905956,1309,FALSE
0.0648935257,0.1537873808,G615,ADCK3,NA,NA,2.672425342,1071,FALSE
0.0650745287,0.1541571361,G15019,HRAS,ENSG00000174775,3265,2.3785116233,984,FALSE
0.0652096223,0.1544366395,G13417,DKC1,ENSG00000130826,1736,2.6844981743,1257,FALSE
0.0653072108,0.1546098485,G22067,SRSF1,ENSG00000136450,6426,2.4429434958,1849,FALSE
0.0653170096,0.1546098485,G69,WDR3,ENSG00000065183,10885,2.2016338612,646,FALSE
0.0654151269,0.1547203998,G17386,SDSL,ENSG00000139410,113675,2.7944822156,996,FALSE
0.0653960367,0.1547203998,G17855,ITM2B,ENSG00000136156,9445,1.9570533903,2185,FALSE
0.0654001984,0.1547203998,G6637,CSNK1A1,ENSG00000113712,1452,2.3831062556,1874,FALSE
0.065484829,0.1548446926,G18698,MOAP1,ENSG00000278268,64112,2.9740047915,1311,FALSE
0.0655084036,0.1548598764,G25030,ELMO2,ENSG00000062598,63916,3.1154772174,1155,FALSE
0.0657535715,0.1553987549,G24321,TMC4,ENSG00000273722,147798,2.5849625007,1426,FALSE
0.0658356309,0.1555519696,G11030,DERL1,ENSG00000136986,79139,2.4947646917,1495,FALSE
0.0658860737,0.1556304222,G14271,SUPV3L1,ENSG00000156502,6832,2.4329594073,744,FALSE
0.0659062185,0.155637285,G1057,WDTC1,ENSG00000142784,23038,2.4594316186,1003,FALSE
0.0659690197,0.1557448508,G6415,BBS7,ENSG00000138686,55212,2.857690569,633,FALSE
0.0660139779,0.1558102464,G10073,IMPDH1,ENSG00000106348,3614,2.7548875022,760,FALSE
0.0662506463,0.1563279756,G21609,LIG3,ENSG00000005156,3980,2.7924812504,567,FALSE
0.0662978064,0.1563983789,G8642,ABCC10,ENSG00000124574,89845,2.5849625007,715,FALSE
0.0663165453,0.1564017167,G4549,IQCB1,ENSG00000173226,9657,2.7004397181,777,FALSE
0.0664125144,0.1565871455,G10897,GDAP1,ENSG00000104381,54332,3.0588936891,1093,FALSE
0.0666494973,0.1571048726,G10751,ZNF395,ENSG00000186918,55893,2.841302254,1390,FALSE
0.0667391857,0.1572752202,G19107,MORF4L1,ENSG00000185787,10933,2.2410080995,2066,FALSE
0.0668311801,0.1574509118,G19861,NFATC3,ENSG00000072736,4775,2.6322682155,1138,FALSE
0.0668635538,0.157486085,G14462,ERLIN1,ENSG00000107566,10613,2.7655347464,959,FALSE
0.0670219608,0.1578180131,G16401,PKP2,ENSG00000057294,5318,2.7548875022,748,FALSE
0.0671387684,0.1580106363,G14021,ASB13,ENSG00000196372,79754,2.6780719051,967,FALSE
0.067123822,0.1580106363,G6440,CLGN,ENSG00000153132,1047,3.2326607568,891,FALSE
0.067249038,0.1582289068,G14893,ARRB1,ENSG00000137486,408,2.5849625007,599,FALSE
0.0673758773,0.1583678171,G11963,TRIM32,ENSG00000119401,22954,2.7224660245,580,FALSE
0.0673578523,0.1583678171,G15491,CLP1,ENSG00000172409,10978,2.3785116233,577,FALSE
0.0673782439,0.1583678171,G22340,CCDC137,ENSG00000185298,339230,2.7548875022,856,FALSE
0.0673492046,0.1583678171,G5357,SLC35G2,ENSG00000168917,80723,3.4150374993,1077,FALSE
0.0674639877,0.1584890114,G17003,C12orf10,ENSG00000139637,60314,2.6147098441,1371,FALSE
0.067464917,0.1584890114,G8429,GPANK1,ENSG00000236011,7918,2.5849625007,967,FALSE
0.0676384486,0.1588553367,G2283,GOLT1A,ENSG00000174567,127845,2.7004397181,1114,FALSE
0.0677187779,0.1590026338,G11491,VLDLR,ENSG00000147852,7436,2.8073549221,1179,FALSE
0.0677661008,0.159072376,G18576,PIGH,ENSG00000100564,5283,2.6970169477,961,FALSE
0.0678942085,0.1593316648,G22020,COL1A1,ENSG00000108821,1277,2.7004397181,379,FALSE
0.0679156175,0.1593404872,G7687,ZNF346,ENSG00000113761,23567,2.5360529002,716,FALSE
